Id,Title,Language,Chanel name,Owner,Duration,Size,Category id,Category,License code,Original License,Original Link,Create,Update,URL,NFT,License,Curator,Date,Comment,Mark it [!] if video is good! (Interesting/Quality),If the download speed is slow when viewed / in seconds.
27443,WELD Money intro,en,PrettyFreak,prettyfreak,10,2431861,10,Entertainment,1002,original video for Joystream,-,"September 4, 2022 8:02 PM (GMT+1)","September 4, 2022 8:02 PM (GMT+1)",https://play.joystream.org/video/27443,0,CC0,Songoku,"September 4, 2022",,,
27447,Creating A Card (Monkey Business),en,#MindsGaming,mindsgaming,282,279969118,12,Howto & Style,1002,original video for Joystream,-,"September 5, 2022 12:21 AM (GMT+1)","September 5, 2022 12:21 AM (GMT+1)",https://play.joystream.org/video/27447,1,CC0,Songoku,"September 4, 2022",,,
27386,What is joystream and atlas?,en,MWG Official,MWG,310,96278638,14,Science & Technology,1002,original video for Joystream,-,"August 31, 2022 3:34 AM (GMT+1)","August 31, 2022 3:34 AM (GMT+1)",https://play.joystream.org/video/27386,0,CC0,_e9orov_,"September 5, 2022",,,
27448,5 good questions from Ömer ÖzdemirTR. Community Call #16,en,MWG Official,MWG,453,509034978,14,Science & Technology,1002,original video for Joystream,-,"September 5, 2022 6:07 AM (GMT+1)","September 5, 2022 6:07 AM (GMT+1)",https://play.joystream.org/video/27448,0,CC0,_e9orov_,"September 5, 2022",,,
27449,5 good questions from Ömer ÖzdemirTR. Community Call #16,en,MWG Official,MWG,453,509034978,14,Science & Technology,1002,original video for Joystream,-,"September 5, 2022 10:19 AM (GMT+1)","September 5, 2022 10:19 AM (GMT+1)",https://play.joystream.org/video/27449,0,CC0,_e9orov_,"September 5, 2022",,,
27450,Untitled51,en,ialmo.stgaveup,Counsellor,6,1057512,10,Entertainment,1002,?,-,"September 5, 2022 12:37 PM (GMT+1)","September 5, 2022 12:37 PM (GMT+1)",https://play.joystream.org/video/27450,0,CC0,_e9orov_,"September 5, 2022",can't watch this video,,
26160,Новини з табору російських окупантів: командири тікають,ru,SwarGo,swargo,86,2084847,11,News & Politics,1003,standart youtube license,-,"March 28, 2022 3:32 PM (GMT+1)","March 28, 2022 3:32 PM (GMT+1)",https://play.joystream.org/video/26160,0,CC_BY,_e9orov_,"September 5, 2022",,,
27327,Joystream intro video,en,Mayor's Tee,Mayor Tee #7185,10,8988373,1,Film & Animation,1002,original video for Joystream,-,"August 18, 2022 2:38 AM (GMT+1)","August 18, 2022 2:38 AM (GMT+1)",https://play.joystream.org/video/27327,0,CC0,prontera,"September 6, 2022",,,
27410,Joystream Community Call #16,en,Joystream Official,joystream,3576,171354060,13,Education,1002,original video for Joystream,-,"September 2, 2022 7:24 PM (GMT+1)","September 2, 2022 7:24 PM (GMT+1)",https://play.joystream.org/video/27410,27410,CC0,prontera,"September 6, 2022",,,
27413,How to Report or Suggest in Joystream Github,en,Joystream Tutorials by Songoku,songoku,91,94461931,12,Howto & Style,1002,original video for Joystream,-,"September 3, 2022 1:06 AM (GMT+1)","September 3, 2022 1:06 AM (GMT+1)",https://play.joystream.org/video/27413,0,CC0,prontera,"September 6, 2022",,,
27396,How to Check Remaining Budget of a WG at the End of Term,en,Joystream Tutorials by Songoku,songoku,115,14010161,12,Howto & Style,1002,original video for Joystream,-,"September 1, 2022 8:38 AM (GMT+1)","September 1, 2022 8:38 AM (GMT+1)",https://play.joystream.org/video/27396,0,CC0,prontera,"September 6, 2022",,,
27414,How to Auction your NFT on Atlas,en,MWG Official,MWG,104,52269012,14,Science & Technology,1002,original video for Joystream,-,"September 3, 2022 2:01 PM (GMT+1)","September 3, 2022 2:01 PM (GMT+1)",https://play.joystream.org/video/27414,0,CC0,prontera,"September 6, 2022",,,
27416,Вена Vienna Wien,en,Helen Studio,Helen4749,129,40340000,6,Travel & Events,1002,original video for Joystream,-,"September 3, 2022 9:05 PM (GMT+1)","September 3, 2022 9:05 PM (GMT+1)",https://play.joystream.org/video/27416,0,CC0,prontera,"September 6, 2022",,,
27456,asda,en,crypto channel,member,16,5598457,4,Pets & Animals,1002,Stock Video,,"September 6, 2022 12:16 PM (GMT+1)","September 6, 2022 12:16 PM (GMT+1)",https://play.joystream.org/video/27456,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27457,asda,en,crypto channel,member,16,5598457,3,Music,1002,Stock Video,,"September 6, 2022 12:19 PM (GMT+1)","September 6, 2022 12:19 PM (GMT+1)",https://play.joystream.org/video/27457,0,CC0,ferdikesh_studio,"September 7, 2022",The same video with : https://play.joystream.org/video/27456,,
27458,Pexels aadddVideoscccbbb 12711145333,en,123232,member,16,5598457,3,Music,1002,Stock Video,,"September 6, 2022 12:19 PM (GMT+1)","September 6, 2022 12:19 PM (GMT+1)",https://play.joystream.org/video/27458,0,CC0,ferdikesh_studio,"September 7, 2022",The same video with : https://play.joystream.org/video/27456,,
27463,Small,en,123232,member,13,574823,12,Howto & Style,1002,Stock Video,,"September 6, 2022 12:29 PM (GMT+1)","September 6, 2022 12:29 PM (GMT+1)",https://play.joystream.org/video/27463,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27460,This is Test,en,best of wyrdrender,wyrdrender,162,7283229,6,Travel & Events,1002,-,,"September 6, 2022 12:25 PM (GMT+1)","September 6, 2022 12:25 PM (GMT+1)",https://play.joystream.org/video/27460,0,CC0,ferdikesh_studio,"September 7, 2022",Video doesn't open on several browsers.Streamer kindly informed.,,
27461,Small,en,crypto channel,member,13,574823,14,Science & Technology,1002,Stock Video,-,"September 6, 2022 12:25 PM (GMT+1)","September 6, 2022 12:25 PM (GMT+1)",https://play.joystream.org/video/27461,0,CC0,ferdikesh_studio,"September 7, 2022",https://play.joystream.org/video/27463,,
27462,Small,en,123232,member,13,574823,4,Pets & Animals,1002,Stock Video,-,"September 6, 2022 12:27 PM (GMT+1)","September 6, 2022 12:27 PM (GMT+1)",https://play.joystream.org/video/27462,0,CC0,ferdikesh_studio,"September 7, 2022",https://play.joystream.org/video/27463,,
27464,Small,en,123232,member,13,574823,10,Entertainment,1002,Stock Video,-,"September 6, 2022 12:31 PM (GMT+1)","September 6, 2022 12:31 PM (GMT+1)",https://play.joystream.org/video/27464,0,CC0,ferdikesh_studio,"September 7, 2022",https://play.joystream.org/video/27463,,
27465,Joystream and Atlas,en,MWG Official,MWG,310,96278638,14,Science & Technology,1002,original video for Joystream,-,"September 6, 2022 1:11 PM (GMT+1)","September 6, 2022 1:11 PM (GMT+1)",https://play.joystream.org/video/27465,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27467,Demo-7MB,en,Atlas dev,klaudiusz,13,6955284,6,Travel & Events,1002,-,,"September 6, 2022 1:47 PM (GMT+1)","September 6, 2022 1:47 PM (GMT+1)",https://play.joystream.org/video/27467,0,CC0,ferdikesh_studio,"September 7, 2022",Video doesn't open on several browsers.Streamer kindly informed.,,
27468,4 Adoption stages,en,MWG Official,MWG,405,367761517,14,Science & Technology,1002,original video for Joystream,-,"September 6, 2022 1:53 PM (GMT+1)","September 6, 2022 1:53 PM (GMT+1)",https://play.joystream.org/video/27468,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27469,How Joystream as a platform can gain adoption?,en,MWG Official,MWG,854,861002928,14,Science & Technology,1002,original video for Joystream,-,"September 6, 2022 2:35 PM (GMT+1)","September 6, 2022 2:35 PM (GMT+1)",https://play.joystream.org/video/27469,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27471,How DAO community will vote on proposals in Pioneer future?,en,MWG Official,MWG,119,74583729,14,Science & Technology,1002,original video for Joystream,-,"September 6, 2022 3:54 PM (GMT+1)","September 6, 2022 3:54 PM (GMT+1)",https://play.joystream.org/video/27471,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27472,What's new in FM program?,en,MWG Official,MWG,440,461333734,14,Science & Technology,1002,original video for Joystream,-,"September 6, 2022 5:33 PM (GMT+1)","September 6, 2022 5:33 PM (GMT+1)",https://play.joystream.org/video/27472,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27473,How Creator Tokens are bounded to content system?,en,MWG Official,MWG,118,72852563,14,Science & Technology,1002,original video for Joystream,-,"September 6, 2022 6:09 PM (GMT+1)","September 6, 2022 6:09 PM (GMT+1)",https://play.joystream.org/video/27473,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27474,5 good questions from Ömer ÖzdemirTR,en,MWG Official,MWG,453,509034978,14,Science & Technology,1002,original video for Joystream,-,"September 6, 2022 6:12 PM (GMT+1)","September 6, 2022 6:12 PM (GMT+1)",https://play.joystream.org/video/27474,0,CC0,ferdikesh_studio,"September 7, 2022",,,
27356,How to create proposal?,en,MWG Official,MWG,103,15106535,13,Education,1002,,,"August 25, 2022 1:50 AM (GMT+1)","August 25, 2022 1:50 AM (GMT+1)",https://play.joystream.org/video/27356,0,CC0,,,,,
27451,"Answers, vocabulary and grammar | IELTS Speaking Part 1",en,Success with IELTS,vaaanish,827,1068036825,13,Education,1002,,,"September 5, 2022 4:53 PM (GMT+1)","September 5, 2022 4:53 PM (GMT+1)",https://play.joystream.org/video/27451,0,CC0,,,,,
27357,"Proof-of-Narnian, NFT и крипто рынок с Sergey (ICO Drops)",ru,CryptoLodes.,cryptolodes,7023,133921746,8,People & Blogs,1002,,,"August 25, 2022 7:43 AM (GMT+1)","August 25, 2022 7:43 AM (GMT+1)",https://play.joystream.org/video/27357,0,CC0,,,,,
27452,EARN MONEY WITHOUT DOING ANYTHING👉EARN $5 ON REGISTRATION👉,pt,Trampo na Internet,trampo,672,20956782,8,People & Blogs,1003,,,"September 5, 2022 7:48 PM (GMT+1)","September 5, 2022 7:48 PM (GMT+1)",https://play.joystream.org/video/27452,0,CC_BY,,,,,
