Name,Attributes,Forum Link,Forum Report Source,Grade Name,Group,Handbook Link,JSG Grading Status,Notion Link,Notion Source Link,Parent Score,Proposal Link,Score,Score Notes,Spot Check Completed,Submitted [Block],Subscores
Forum Score,"Composite Grade, Master Score",,,FORUM_SCORE,Forum,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#score,Not Completed,,,,,,,No,,"Forum Report (Council%2020/Council%20Period%2017/Forum%20Report%206db798a1b29a40bc85f986bdb6eb5aeb.md), General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%203b832fa0ddeb43119e8eba53efb22833.md), Moderation Score (Council%2020/Council%20Period%2017/Moderation%20Score%20880769aa4ebc4626b47c55c964eebb3f.md), General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%20dcfe13fd78564a24b7effdeb38c199e4.md)"
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Forum,,Not Completed,,,Forum Score (Council%2020/Council%20Period%2017/Forum%20Score%20b36496d2540d4032ba79ad7572fabc63.md),,,,No,,"WG Period Plan (Council%2020/Council%20Period%2017/WG%20Period%20Plan%207aafc91e89af48c4aac315e0c98d5c36.md), WG Summary (Council%2020/Council%20Period%2017/WG%20Summary%20a7a647d45a374fcdb801e3c0bc555d95.md), WG Opportunities (Council%2020/Council%20Period%2017/WG%20Opportunities%203133df2b396949d5834747a1c6ea77bb.md), Opening Score (Council%2020/Council%20Period%2017/Opening%20Score%20149a2d25f0b64ae69db3c4a6cbbd9653.md), Bounty Score (Council%2020/Council%20Period%2017/Bounty%20Score%20106e51eafd23485ca206094c4172b63c.md), WG Opportunities (Council%2020/Council%20Period%2017/WG%20Opportunities%2070163c9d58bf4dfaa5d9081dbdc1e9e3.md), Bounty Score (Council%2020/Council%20Period%2017/Bounty%20Score%207848f5e5b4d34f02b4ffc95f5cc4d41d.md), Opening Score (Council%2020/Council%20Period%2017/Opening%20Score%20c549353a22394b238e298bfd10391911.md)"
Featured Content Unplayable,"Catastrophic Errors, Grade, Spot Check",,,,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,Not Completed,,,Content Score (Council%2020/Council%20Period%2017/Content%20Score%2098ae118323ba491991e86bb1f23e7c89.md),,,,No,,
No available sources for data object,"Catastrophic Errors, Grade, Spot Check",,,,Distributors,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/distributors-score.md#catastrophic-errors,Not Completed,,,,,,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,Content Score (Council%2020/Council%20Period%2017/Content%20Score%2098ae118323ba491991e86bb1f23e7c89.md),,,,No,,"WG Opportunities (Council%2020/Council%20Period%2017/WG%20Opportunities%20ef0ed964162f461b8e43e6191ff043d0.md), WG Summary (Council%2020/Council%20Period%2017/WG%20Summary%20f644e7ada8224b34af32bb02b1851f45.md), WG Period Plan (Council%2020/Council%20Period%2017/WG%20Period%20Plan%202018675b67b043e88f8fedd2ba16d168.md), Opening Score (Council%2020/Council%20Period%2017/Opening%20Score%204a19508bc85a46f597299b5d860f8905.md), Bounty Score (Council%2020/Council%20Period%2017/Bounty%20Score%207d153be5441549ca8f8fa26cf6719ebf.md)"
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%20e7764af658e0417cbc62a524ddfce242.md),,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore",,,PLAN_SCORE,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%20dcfe13fd78564a24b7effdeb38c199e4.md),,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%205a548e3cdf55443788a28ccf381832ec.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Summary",,,SUMMARY_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%205f089646db8342b09d8d858b4570b410.md),,,,No,,
Marketing Report,"Document, Forum Post, Proposal, Report",,,REPORT_SCORE,Marketing,,Not Completed,,,,,,,No,,
Uploads,"Grade, Group Specific Scores, Subscore",,,UPLOAD_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#upload_score,Not Completed,,,Storage Score (Council%2020/Council%20Period%2017/Storage%20Score%20e60020dc2d6e4a2291435bd7b2d7fd38.md),,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%20e7764af658e0417cbc62a524ddfce242.md),,,,No,,
Storage Score,"Composite Grade, Master Score",,,STORAGE_SCORE,Storage,,Not Completed,,,Network Performance Score (Council%2020/Council%20Period%2017/Network%20Performance%20Score%200ddf3e715ab04736b0cc1d42c2e7c02c.md),,,,No,,"Uploads (Council%2020/Council%20Period%2017/Uploads%206842dd58ac2747c99426f1c6142abf96.md), General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%209b6d6a15d6644aa2b2f9ea3701ac2981.md), System (Council%2020/Council%20Period%2017/System%20d6dd553a843d4da696d92c80883170b6.md), Storage Report (Council%2020/Council%20Period%2017/Storage%20Report%2051bf5fbe2775440392b2202993f364a5.md), Logging (Council%2020/Council%20Period%2017/Logging%203d0aa63e3ed442f38f587f7d9ae707fc.md)"
Bounty Management Score,"Group Specific Scores, Subscore",,,BOUNTY_MANAGEMENT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,Not Completed,,,HR Score (Council%2020/Council%20Period%2017/HR%20Score%20bb1c661e06254049b4005657e614e114.md),,,,No,,
Workflow Violation,Catastrophic Errors,,,,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report-1,Not Completed,,,,,,,No,,
General Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,GENERAL_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#general_development_score,Not Completed,,,Builder Score (Council%2020/Council%20Period%2017/Builder%20Score%209950d97dc9d6440e800b8e416ae7ff18.md),,,,No,,
Content Report,"Forum Post, Group Specific Scores",,,REPORT_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#report_score,Not Completed,,,Content Score (Council%2020/Council%20Period%2017/Content%20Score%2098ae118323ba491991e86bb1f23e7c89.md),,,,No,,
HR Score,"Composite Grade, Master Score",,,HR_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#score,Not Completed,,,Network Performance Score (Council%2020/Council%20Period%2017/Network%20Performance%20Score%200ddf3e715ab04736b0cc1d42c2e7c02c.md),,,,No,,"General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%205f089646db8342b09d8d858b4570b410.md), HR Report (Council%2020/Council%20Period%2017/HR%20Report%207c4a598cefa44ec4af7e6b98b029ceb3.md), Response Time (Council%2020/Council%20Period%2017/Response%20Time%2062407432ac584ea39c2cf2d71431cdf4.md), Person Logging Score (Council%2020/Council%20Period%2017/Person%20Logging%20Score%208d3b58c7e2974e068e46a24c175d0392.md), Interaction Logging Score (Council%2020/Council%20Period%2017/Interaction%20Logging%20Score%2059e2f95ab4824929bd485c3511be25e5.md), Bounty Management Score (Council%2020/Council%20Period%2017/Bounty%20Management%20Score%20f3c09d2e84e04ec5acebd449158e51c1.md)"
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%209b6d6a15d6644aa2b2f9ea3701ac2981.md),,,,No,,
Missing Judgement,"Catastrophic Errors, Grade, Spot Check",,,,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#catastrophic-errors,Not Completed,,,,,,,No,,
Person Logging Score,"Group Specific Scores, Subscore",,,PERSON_LOGGING_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#person_logging_score,Not Completed,,,HR Score (Council%2020/Council%20Period%2017/HR%20Score%20bb1c661e06254049b4005657e614e114.md),,,,No,,
Builder Score,"Composite Grade, Master Score",,,BUILDER_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/builders-score.md#score,Not Completed,,,Network Performance Score (Council%2020/Council%20Period%2017/Network%20Performance%20Score%200ddf3e715ab04736b0cc1d42c2e7c02c.md),,,,No,,"General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%20804730bc893a4fd8bcc6de2cc9f1f11c.md), Builders Report (Council%2020/Council%20Period%2017/Builders%20Report%2003bc2789b1ba44fca4894bca2577f4a3.md), Testing (Council%2020/Council%20Period%2017/Testing%20f90da07e35e24dfca5da47ecd718920c.md), Pioneer Development (Council%2020/Council%20Period%2017/Pioneer%20Development%20258216a9264d4bbcb4119266f7b6ff04.md), General Development (Council%2020/Council%20Period%2017/General%20Development%20a14d198abecc4cc0a4891efaad60fd3c.md)"
Distributor Score,"Composite Grade, Master Score",,,DISTRIBUTOR_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/distributors-score.md#score,Not Completed,,,Network Performance Score (Council%2020/Council%20Period%2017/Network%20Performance%20Score%200ddf3e715ab04736b0cc1d42c2e7c02c.md),,,,No,,"System (Council%2020/Council%20Period%2017/System%20d0769dad2d4c49bf95b617386aebd904.md), General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%205a548e3cdf55443788a28ccf381832ec.md), Distributors Report (Council%2020/Council%20Period%2017/Distributors%20Report%2046edcc9eb4e045a4aac0f3d9cf7a1fea.md)"
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%20e7764af658e0417cbc62a524ddfce242.md),,,,No,,
Incorrect Reporting,"Catastrophic Errors, Grade, Spot Check",,,,Storage,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#incorrect-reporting,Not Completed,,,,,,,No,,
HR Report,"Group Specific Scores, Subscore",,,REPORT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#report_score,Not Completed,,,HR Score (Council%2020/Council%20Period%2017/HR%20Score%20bb1c661e06254049b4005657e614e114.md),,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%205a548e3cdf55443788a28ccf381832ec.md),,,,No,,
WG Opportunities,"Document, Forum Post, General WG Score, Grade",,,WORKER_OPPORTUNITIES_SCORE,Forum,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%203b832fa0ddeb43119e8eba53efb22833.md), General WG Score (Council%2020/Council%20Period%2017/General%20WG%20Score%20dcfe13fd78564a24b7effdeb38c199e4.md)",,,,No,,
Marketing Score,Master Score,,,MARKETER_SCORE,Marketing,,Not Completed,,,,,,,No,,
Distributors Report,"Document, Forum Post, Grade, Group Specific Scores, Subscore",,https://dao.joystream.org/#/forum/category/15,REPORT_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/distributors-score#report_score,Not Completed,"Untitled (https://www.notion.so/e4ea2a85b1a84f88ba97c3580f685a09?pvs=21) ",,Distributor Score (Council%2020/Council%20Period%2017/Distributor%20Score%20e60dcce3b9104ab19fd650450981fe80.md),,,,No,,
Member Faucet Empty,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#member-faucet-empty,Not Completed,,,,,,,No,,
