Name,Group,Grade Name,Score,Handbook Link,Subscores,Parent Score,Attributes,JSG Grading Status
Bounty Score,Marketing,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%2026d436d6a638405299ac15f6c516786d.md), General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%204fad7561bd90486c9c0808f3060eff7a.md)","General WG Score, Subscore",Not Completed
Bounty Score,Forum,BOUNTY_SCORE,0,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%2026d436d6a638405299ac15f6c516786d.md), General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%204fad7561bd90486c9c0808f3060eff7a.md)","General WG Score, Subscore",Completed
Bounty Score,Content,BOUNTY_SCORE,0,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%20f06980011a00451e994f06bf2b6ad23a.md),"General WG Score, Subscore",Completed
Bounty Score,Storage,BOUNTY_SCORE,1,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%20744c2bf3d4c34535be8f4f4ff56974eb.md),"General WG Score, Subscore",Completed
Logging,Storage,LOGGING_SCORE,0.5,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,,Storage Score (Council%2012/Council%20Period%2012/Storage%20Score%203968f349f7b845b9820cbd3eac936a96.md),"Grade, Group Specific Scores, Subscore",Completed
Total Breaches of Policy,Content,TOTAL_BREACHES_OF_POLICY,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#moderation_score,,"Moderation Score (Council%2012/Council%20Period%2012/Moderation%20Score%204a0c0d7722284b349d93f22d481a1d6b.md), Curation Testing Score (Council%2012/Council%20Period%2012/Curation%20Testing%20Score%2096ffab775a484d32a2646ab838c61e65.md)","Catastrophic Errors, Grade, Spot Check",Not Completed
Meeting score,Council,MEETING_SCORE,1,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-handover-meeting,,Network Performance Score (Council%2012/Council%20Period%2012/Network%20Performance%20Score%20df364e5f888146fe84fa0f66484c0bc7.md),"Forum Post, Master Score",Completed
Opening Score,HR,OPENING_SCORE,0.533,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%20cb91297f5ef646c4a12dae36eba3abe5.md),"General WG Score, Subscore",Completed
Opening Score,Distributors,OPENING_SCORE,0.997,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%205052b5752f794d3386b1117850b7d15d.md),"General WG Score, Subscore",Completed
Opening Score,Builders,OPENING_SCORE,0.944,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%20bfec90b4148a4c0184cbac4a82855423.md),"General WG Score, Subscore",Completed
Opening Score,Content,OPENING_SCORE,0.686,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%20f06980011a00451e994f06bf2b6ad23a.md),"General WG Score, Subscore",Completed
Opening Score,Forum,OPENING_SCORE,0.29,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%2026d436d6a638405299ac15f6c516786d.md), General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%204fad7561bd90486c9c0808f3060eff7a.md)","General WG Score, Subscore",Completed
Opening Score,Marketing,OPENING_SCORE,0.402,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%2026d436d6a638405299ac15f6c516786d.md), General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%204fad7561bd90486c9c0808f3060eff7a.md)","General WG Score, Subscore",Completed
Opening Score,Storage,OPENING_SCORE,0.6,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2012/Council%20Period%2012/General%20WG%20Score%20744c2bf3d4c34535be8f4f4ff56974eb.md),"General WG Score, Subscore",Completed
System,Storage,SYSTEM_SCORE,0.625,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,,Storage Score (Council%2012/Council%20Period%2012/Storage%20Score%203968f349f7b845b9820cbd3eac936a96.md),"Grade, Group Specific Scores, Subscore",Completed
System,Distributors,SYSTEM_SCORE,0.167,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/distributors-score#system_score,,Distributor Score (Council%2012/Council%20Period%2012/Distributor%20Score%207d6cf020570c4b519936a2cd1b8e7a39.md),"Grade, Group Specific Scores, Spot Check, Subscore",Completed
Documentation Score,Marketing,DOCUMENTATION_SCORE,0,,,,Group Specific Scores,Completed
Documentation Score,Marketing,DOCUMENTATION_SCORE,,,,,"Grade, Subscore",Not Completed
Bounty Management Score,HR,BOUNTY_MANAGEMENT_SCORE,1,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,,HR Score (Council%2012/Council%20Period%2012/HR%20Score%20db46b31a95e24ab890ea00725ba164a4.md),"Group Specific Scores, Subscore",Completed
Recruiting Score,Marketing,RECRUITING_SCORE,1,,,,Group Specific Scores,Completed
Curation Testing Score,Content,CURATION_TESTING_SCORE,0,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Total Breaches of Policy (Council%2012/Council%20Period%2012/Total%20Breaches%20of%20Policy%2021f3921bc18e4cb1837315264ba160c3.md),Content Score (Council%2012/Council%20Period%2012/Content%20Score%20b08dfe436167478896a2484a781b2310.md),"Group Specific Scores, Subscore",Completed
Incorrect Reporting,Storage,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#incorrect-reporting,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Permanent Data Object Loss,Storage,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#permanent-data-object-loss,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
No available sources for data object,Distributors,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/distributors-score.md#catastrophic-errors,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Member Faucet Empty,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#member-faucet-empty,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Council Period Parameters,JSG,,,,,,,Not Completed
Missed runtime upgrade,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#missed-runtime-upgrade,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Workflow Violation,Marketing,,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report-1,,,Catastrophic Errors,Not Completed
Violation of Content Policy,Forum,,,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#catastrophic-errors,,,Catastrophic Errors,Not Completed
Missing Judgement,HR,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#catastrophic-errors,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Logging does not occur,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#catastrophic-errors,,Content Score (Council%2012/Council%20Period%2012/Content%20Score%20b08dfe436167478896a2484a781b2310.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
On chain Budget and Opening proposals without JOY equivalent,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Block time too low,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#block-time-too-low,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Upgrading non-Jsgenesis runtime,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#upgrading-non-jsgenesis-runtime,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Unwarranted deletion,Forum,,,,,,Catastrophic Errors,Not Completed
Featured Content Unplayable,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,,Content Score (Council%2012/Council%20Period%2012/Content%20Score%20b08dfe436167478896a2484a781b2310.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
Total $tJOY exceeds tJOY_BUDGET,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#total-tjoy-exceeds-tjoy_budget,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Inadequate Report,Marketing,,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report,,,Catastrophic Errors,Not Completed
Inadequate Report,HR,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#inadequate-report,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Failure to apply moderation rules,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#failure-to-apply-moderation-rules,,Content Score (Council%2012/Council%20Period%2012/Content%20Score%20b08dfe436167478896a2484a781b2310.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
