Name,Attributes,Forum Link,Forum Report Source,Grade Name,Group,Handbook Link,JSG Grading Status,Notion Link,Notion Source Link,Parent Score,Proposal Link,Score,Score Notes,Spot Check Completed,Submitted [Block],Subscores
Builder Score,"Composite Grade, Master Score",,,BUILDER_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/builders-score.md#score,Not Completed,,,Network Performance Score (Council%2024/Council%20Period%2017/Network%20Performance%20Score%20722f7af4816041228b92fdea8d4e04a8.md),,,,No,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20de974e5aafea4b7b9e2e3d86c082918a.md), Builders Report (Council%2024/Council%20Period%2017/Builders%20Report%20d2c46d7a453242beb1a8f89b359ba492.md), Testing (Council%2024/Council%20Period%2017/Testing%20b9a825fb661f4ee788013d4439eacb81.md), Pioneer Development (Council%2024/Council%20Period%2017/Pioneer%20Development%205b651cc256e14149a5e3f1d1bf4b259f.md), General Development (Council%2024/Council%20Period%2017/General%20Development%20714ca3b4f17e4e4d84999d0d6767a6ae.md)"
Report Score,Group Specific Scores,,,REPORT_SCORE,Marketing,,Not Completed,,,,,,,No,,
Marketing Score,Master Score,,,MARKETER_SCORE,Marketing,,Not Completed,,,,,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Forum,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)",,,,No,,
Network Performance Score,"Composite Grade, Master Score, Overall Grade",,,NETWORK_PERFORMANCE_SCORE,Network,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/README.md#overview,Not Completed,,,,,,,No,,"Builder Score (Council%2024/Council%20Period%2017/Builder%20Score%20900a19a4089547779ad9a89a9bba8dcf.md), Content Score (Council%2024/Council%20Period%2017/Content%20Score%20a2367de33b594a2bbf0493d7be47ee75.md), Distributor Score (Council%2024/Council%20Period%2017/Distributor%20Score%20c7714c15f589453091857ad8655c2c34.md), Storage Score (Council%2024/Council%20Period%2017/Storage%20Score%2015523ef68bc44f70ac3af3c0f60b49c5.md), HR Score (Council%2024/Council%20Period%2017/HR%20Score%20fea8165ef3d04c7abb5a5c5ad494b394.md), Council Period Summary (Council%2024/Council%20Period%2017/Council%20Period%20Summary%201a026ba9da6441ad94033d14aa4a05f8.md), Council Period Plan (Council%2024/Council%20Period%2017/Council%20Period%20Plan%200346cf5174f34d898444647c7d929c92.md), Lead Opportunities (Council%2024/Council%20Period%2017/Lead%20Opportunities%2058db344cc3df40baacf39530cd96f99d.md), Meeting score (Council%2024/Council%20Period%2017/Meeting%20score%20550d555e0edd4643aa6c210fe6696ab6.md)"
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,Content Score (Council%2024/Council%20Period%2017/Content%20Score%20a2367de33b594a2bbf0493d7be47ee75.md),,,,No,,"WG Opportunities (Council%2024/Council%20Period%2017/WG%20Opportunities%20116a9d899dd84c70a5b01c32dec1adaf.md), WG Summary (Council%2024/Council%20Period%2017/WG%20Summary%2042efaf5516524d05a1cb3304c548ee08.md), WG Period Plan (Council%2024/Council%20Period%2017/WG%20Period%20Plan%2059c26082e3e24e5dbd68c1314bed7375.md), Opening Score (Council%2024/Council%20Period%2017/Opening%20Score%20f87666f0f4644175bb067b77d4f42f1a.md), Bounty Score (Council%2024/Council%20Period%2017/Bounty%20Score%203f7f0984fc47415784f6e47c16302edd.md)"
On chain Budget and Opening proposals without JOY equivalent,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,Not Completed,,,,,,,No,,
Bounty Management Score,"Group Specific Scores, Subscore",,,BOUNTY_MANAGEMENT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,Not Completed,,,HR Score (Council%2024/Council%20Period%2017/HR%20Score%20fea8165ef3d04c7abb5a5c5ad494b394.md),,,,No,,
Storage Score,"Composite Grade, Master Score",,,STORAGE_SCORE,Storage,,Not Completed,,,Network Performance Score (Council%2024/Council%20Period%2017/Network%20Performance%20Score%20722f7af4816041228b92fdea8d4e04a8.md),,,,No,,"Uploads (Council%2024/Council%20Period%2017/Uploads%2064a6882455e84b2b81d930e45ffa69a1.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%209a8c5c7bf70e440a8c04f6e1c668a5ac.md), System (Council%2024/Council%20Period%2017/System%201da3f40c76b44008afa22a395fc1bf6e.md), Storage Report (Council%2024/Council%20Period%2017/Storage%20Report%208fe627b8d2e640388f27a1a82bdf60b1.md), Logging (Council%2024/Council%20Period%2017/Logging%20957ed72d9cb24cbe87c2cb36695607bc.md)"
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Marketing,,Not Completed,,,Forum Score (Council%2024/Council%20Period%2017/Forum%20Score%203e7814263e4f471d97c3030f35898076.md),,,,No,,"WG Summary (Council%2024/Council%20Period%2017/WG%20Summary%20328ff8f7613b41ae81c21d1a6ba60b11.md), WG Opportunities (Council%2024/Council%20Period%2017/WG%20Opportunities%2002538339a0c046cda898046499d44f85.md), Opening Score (Council%2024/Council%20Period%2017/Opening%20Score%2042b5bde6fe394930a940c4a8f37a97d1.md), Bounty Score (Council%2024/Council%20Period%2017/Bounty%20Score%20b583a957b9544d6fb3a28012ff61bf4c.md), WG Period Plan (Council%2024/Council%20Period%2017/WG%20Period%20Plan%20594cc0a78c164931aa3b5975ac10dad8.md), WG Summary (Council%2024/Council%20Period%2017/WG%20Summary%200cc04f648c1f44b79023159e0cf27b99.md), WG Opportunities (Council%2024/Council%20Period%2017/WG%20Opportunities%206a389a5e6a684ebabfe9c6093a99e8fc.md), Bounty Score (Council%2024/Council%20Period%2017/Bounty%20Score%206b29d4d0e35b49cb86647ec268659faf.md), Opening Score (Council%2024/Council%20Period%2017/Opening%20Score%202dde229cacbb4dabb1dd1c8c0bd6870b.md)"
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Marketing,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)",,,,No,,
Interaction Logging Score,"Group Specific Scores, Subscore",,,INTERACTION_LOGGING_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#interaction_logging_score,Not Completed,,,HR Score (Council%2024/Council%20Period%2017/HR%20Score%20fea8165ef3d04c7abb5a5c5ad494b394.md),,,,No,,
Violation of Content Policy,Catastrophic Errors,,,,Forum,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#catastrophic-errors,Not Completed,,,,,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20de974e5aafea4b7b9e2e3d86c082918a.md),,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore",,,PLAN_SCORE,Forum,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20ba74ed900fc940a88448ff4a0d4b0a0f.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore, Summary",,https://dao.joystream.org/#/forum/category/11,SUMMARY_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,"CWG summary (https://www.notion.so/CWG-summary-2a1c521512fe4f6cb2680a4f5e1bfe64?pvs=21) ",,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20ba74ed900fc940a88448ff4a0d4b0a0f.md),,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Plan, Proposal",,,PLAN_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20ba74ed900fc940a88448ff4a0d4b0a0f.md),,,,No,,
Pioneer Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,PIONEER_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#pioneer_development_score,Not Completed,,,Builder Score (Council%2024/Council%20Period%2017/Builder%20Score%20900a19a4089547779ad9a89a9bba8dcf.md),,,,No,,
Forum Score,"Composite Grade, Master Score",,,FORUM_SCORE,Forum,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#score,Not Completed,,,,,,,No,,"Forum Report (Council%2024/Council%20Period%2017/Forum%20Report%208da89576e272434aa395edc213e03ef0.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), Moderation Score (Council%2024/Council%20Period%2017/Moderation%20Score%20cf37300dcb14427baed37b8bd1771567.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)"
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore",,,PLAN_SCORE,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md),,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,,,,,No,,
HR Score,"Composite Grade, Master Score",,,HR_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#score,Not Completed,,,Network Performance Score (Council%2024/Council%20Period%2017/Network%20Performance%20Score%20722f7af4816041228b92fdea8d4e04a8.md),,,,No,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20dfd4ae9b04af45efa6c7f8b556f9ffb0.md), HR Report (Council%2024/Council%20Period%2017/HR%20Report%2011584f1e1c28455cb82988fd874d0f97.md), Response Time (Council%2024/Council%20Period%2017/Response%20Time%2048f818430d2346b7bdc0941f37e70108.md), Person Logging Score (Council%2024/Council%20Period%2017/Person%20Logging%20Score%20253bef92ccc64c20bcb2937a90d67955.md), Interaction Logging Score (Council%2024/Council%20Period%2017/Interaction%20Logging%20Score%20465468ed1be44dfd996fbfe2e2156a99.md), Bounty Management Score (Council%2024/Council%20Period%2017/Bounty%20Management%20Score%2046269aa486144884a6f2702876a4777c.md)"
Total $tJOY exceeds tJOY_BUDGET,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#total-tjoy-exceeds-tjoy_budget,Not Completed,,,,,,,No,,
Incorrect Reporting,"Catastrophic Errors, Grade, Spot Check",,,,Storage,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#incorrect-reporting,Not Completed,,,,,,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Storage,,Not Completed,,,Storage Score (Council%2024/Council%20Period%2017/Storage%20Score%2015523ef68bc44f70ac3af3c0f60b49c5.md),,,,No,,"WG Summary (Council%2024/Council%20Period%2017/WG%20Summary%20f13b19ed28f2460a96ea72d7b2f2f810.md), WG Period Plan (Council%2024/Council%20Period%2017/WG%20Period%20Plan%20089511a595184fa191ca6d4b2c0fc08f.md), WG Opportunities (Council%2024/Council%20Period%2017/WG%20Opportunities%20c1773621f54a419a99ca9a93f1ae9ff9.md), Opening Score (Council%2024/Council%20Period%2017/Opening%20Score%20055c10123643425a8900beaf8cd16308.md), Bounty Score (Council%2024/Council%20Period%2017/Bounty%20Score%20effec06b6dee4f3da8e0315532090905.md)"
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Forum,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)",,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%209a8c5c7bf70e440a8c04f6e1c668a5ac.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20de974e5aafea4b7b9e2e3d86c082918a.md)",,,,No,,
HR Report,"Group Specific Scores, Subscore",,,REPORT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#report_score,Not Completed,,,HR Score (Council%2024/Council%20Period%2017/HR%20Score%20fea8165ef3d04c7abb5a5c5ad494b394.md),,,,No,,
Member Faucet Empty,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#member-faucet-empty,Not Completed,,,,,,,No,,
Council Period Parameters,,,,,JSG,,Not Completed,,,,,,,No,,
Builders Report,"Document, Forum Post, Grade, Group Specific Scores, Subscore",,,REPORT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score,Not Completed,,,Builder Score (Council%2024/Council%20Period%2017/Builder%20Score%20900a19a4089547779ad9a89a9bba8dcf.md),,,,No,,
System,"Grade, Group Specific Scores, Subscore",,,SYSTEM_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,Not Completed,,,Storage Score (Council%2024/Council%20Period%2017/Storage%20Score%2015523ef68bc44f70ac3af3c0f60b49c5.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore, Summary",,,SUMMARY_SCORE,Forum,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)",,,,No,,
Curation Testing Score,"Group Specific Scores, Subscore",,,CURATION_TESTING_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Not Completed,,,Content Score (Council%2024/Council%20Period%2017/Content%20Score%20a2367de33b594a2bbf0493d7be47ee75.md),,,,No,,Total Breaches of Policy (Council%2024/Council%20Period%2017/Total%20Breaches%20of%20Policy%20d5ab289349be42f19b72061795f99f02.md)
Council Period Summary,"Document, Forum Post, Grade, Master Score, Proposal",,https://dao.joystream.org/#/forum/category/4,SUMMARY_SCORE,Council,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/README.md#council-period-summary,Not Completed,,,Network Performance Score (Council%2024/Council%20Period%2017/Network%20Performance%20Score%20722f7af4816041228b92fdea8d4e04a8.md),,,,No,,
No available sources for data object,"Catastrophic Errors, Grade, Spot Check",,,,Distributors,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/distributors-score.md#catastrophic-errors,Not Completed,,,,,,,No,,
Lead Opportunities,"Grade, Master Score",,,LEAD_OPPORTUNITIES_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#lead-opportunities,Not Completed,,,Network Performance Score (Council%2024/Council%20Period%2017/Network%20Performance%20Score%20722f7af4816041228b92fdea8d4e04a8.md),,,,No,,
Workflow Violation,Catastrophic Errors,,,,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report-1,Not Completed,,,,,,,No,,
Inadequate Report,Catastrophic Errors,,,,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report,Not Completed,,,,,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Summary",,,SUMMARY_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20dfd4ae9b04af45efa6c7f8b556f9ffb0.md),,,,No,,
Testing,"Grade, Group Specific Scores, Spot Check, Subscore",,,TESTING_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#testing_score,Not Completed,,,Builder Score (Council%2024/Council%20Period%2017/Builder%20Score%20900a19a4089547779ad9a89a9bba8dcf.md),,,,No,,
Forum Report,"Document, Forum Post, Grade, Group Specific Scores, Subscore",,,REPORT_SCORE,Forum,,Not Completed,,,Forum Score (Council%2024/Council%20Period%2017/Forum%20Score%203e7814263e4f471d97c3030f35898076.md),,,,No,,
Featured Content Unplayable,"Catastrophic Errors, Grade, Spot Check",,,,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,Not Completed,,,Content Score (Council%2024/Council%20Period%2017/Content%20Score%20a2367de33b594a2bbf0493d7be47ee75.md),,,,No,,
Person Logging Score,"Group Specific Scores, Subscore",,,PERSON_LOGGING_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#person_logging_score,Not Completed,,,HR Score (Council%2024/Council%20Period%2017/HR%20Score%20fea8165ef3d04c7abb5a5c5ad494b394.md),,,,No,,
Recruiting Score,Group Specific Scores,,,RECRUITING_SCORE,Marketing,,Not Completed,,,,,,,No,,
General Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,GENERAL_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#general_development_score,Not Completed,,,Builder Score (Council%2024/Council%20Period%2017/Builder%20Score%20900a19a4089547779ad9a89a9bba8dcf.md),,,,No,,
Content Score,"Composite Grade, Master Score",,,CONTENT_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#score,Not Completed,,,Network Performance Score (Council%2024/Council%20Period%2017/Network%20Performance%20Score%20722f7af4816041228b92fdea8d4e04a8.md),,,,No,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20ba74ed900fc940a88448ff4a0d4b0a0f.md), Content Report (Council%2024/Council%20Period%2017/Content%20Report%2002ecd058cee14ce2a05ea25bb38737ca.md), Featuring Score (Council%2024/Council%20Period%2017/Featuring%20Score%20ebf0681de8d346d3a124f62fa0b54d6f.md), Moderation Score (Council%2024/Council%20Period%2017/Moderation%20Score%20199ab373510d44c9ae3b6f6d0befa4bb.md), Logging does not occur (Council%2024/Council%20Period%2017/Logging%20does%20not%20occur%2054ceca4330ef4466a53c8d3d12445db4.md), Featured Content Unplayable (Council%2024/Council%20Period%2017/Featured%20Content%20Unplayable%20ccca37745fe6458ea421f9e314542c60.md), Failure to apply moderation rules (Council%2024/Council%20Period%2017/Failure%20to%20apply%20moderation%20rules%2071e3f81e449d4d4ba471d8e86ed18780.md), Curation Testing Score (Council%2024/Council%20Period%2017/Curation%20Testing%20Score%205691ab2dbc4f495abde77d080a606603.md)"
WG Opportunities,"Document, Forum Post, General WG Score, Grade",,,WORKER_OPPORTUNITIES_SCORE,Forum,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)",,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore, Summary",,,SUMMARY_SCORE,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md),,,,No,,
Missed runtime upgrade,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#missed-runtime-upgrade,Not Completed,,,,,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore",,,SUMMARY_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%209a8c5c7bf70e440a8c04f6e1c668a5ac.md),,,,No,,
General WG Score,"Composite Grade, General WG Score, Subscore",,,GENERAL_WG_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/builders-score.md#general_wg_score,Not Completed,,,Builder Score (Council%2024/Council%20Period%2017/Builder%20Score%20900a19a4089547779ad9a89a9bba8dcf.md),,,,No,,"WG Period Plan (Council%2024/Council%20Period%2017/WG%20Period%20Plan%20c46e10c8092842cc82d0352c321aea7b.md), WG Summary (Council%2024/Council%20Period%2017/WG%20Summary%204658d7d28b80422cb5fc14af9088661c.md), WG Opportunities (Council%2024/Council%20Period%2017/WG%20Opportunities%20c1773621f54a419a99ca9a93f1ae9ff9.md), Opening Score (Council%2024/Council%20Period%2017/Opening%20Score%20cb30fd7977704071ad16a6cc46a47ad0.md), Bounty Score (Council%2024/Council%20Period%2017/Bounty%20Score%2041333144d0104d4db1dbab875e019362.md)"
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,HR Score (Council%2024/Council%20Period%2017/HR%20Score%20fea8165ef3d04c7abb5a5c5ad494b394.md),,,,No,,"WG Period Plan (Council%2024/Council%20Period%2017/WG%20Period%20Plan%200525232765b74af09a35d697540a66c0.md), WG Summary (Council%2024/Council%20Period%2017/WG%20Summary%2014d281c1d46f45cbaae101764b478282.md), WG Opportunities (Council%2024/Council%20Period%2017/WG%20Opportunities%201c6bf55aadc54ec3b1df00593c92c17a.md), Opening Score (Council%2024/Council%20Period%2017/Opening%20Score%20be84adc2298e4b8892c8aa5eae9b1162.md), Bounty Score (Council%2024/Council%20Period%2017/Bounty%20Score%2096820aa6a5e445d5b2b979066daef1e8.md)"
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore, Summary",,,SUMMARY_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d77ae7d4de744e8090dd82d16c3ce7ac.md),,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20ba74ed900fc940a88448ff4a0d4b0a0f.md),,,,No,,
